Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	orig.sound.file	sound.id
52.3051020408163	52.5051247165533	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	52.3051020408163	227	Spectrogram 1	1	8284	9321	0.2_BB_no.am_no.harm.wav_46	0.2_BB_no.am_no.harm.wav_46-227
52.5551247165533	52.7551473922902	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	52.5551247165533	228	Spectrogram 1	1	8000	8539	0.2_BB_no.am_no.harm.wav_47	0.2_BB_no.am_no.harm.wav_47-228
52.8051473922903	53.0051700680272	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	52.8051473922903	229	Spectrogram 1	1	2366	3388	0.2_BB_no.am_no.harm.wav_48	0.2_BB_no.am_no.harm.wav_48-229
53.0551700680272	53.2551927437642	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	53.0551700680272	230	Spectrogram 1	1	1048	2280	0.2_BB_no.am_no.harm.wav_49	0.2_BB_no.am_no.harm.wav_49-230
53.3051927437642	53.5052154195011	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	53.3051927437642	231	Spectrogram 1	1	7427	8240	0.2_BB_no.am_no.harm.wav_50	0.2_BB_no.am_no.harm.wav_50-231
53.5552154195011	53.7552380952381	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	53.5552154195011	232	Spectrogram 1	1	1396	2385	0.2_BB_no.am_no.harm.wav_51	0.2_BB_no.am_no.harm.wav_51-232
53.8052380952381	54.0052607709751	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	53.8052380952381	233	Spectrogram 1	1	3882	5129	0.2_BB_no.am_no.harm.wav_52	0.2_BB_no.am_no.harm.wav_52-233
54.0552607709751	54.255283446712	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	54.0552607709751	234	Spectrogram 1	1	8618	9923	0.2_BB_no.am_no.harm.wav_53	0.2_BB_no.am_no.harm.wav_53-234
54.305283446712	54.505306122449	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	54.305283446712	235	Spectrogram 1	1	3511	4562	0.2_BB_no.am_no.harm.wav_54	0.2_BB_no.am_no.harm.wav_54-235
54.555306122449	54.7553287981859	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	54.555306122449	236	Spectrogram 1	1	4983	6010	0.2_BB_no.am_no.harm.wav_55	0.2_BB_no.am_no.harm.wav_55-236
54.8053287981859	55.0053514739229	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	54.8053287981859	237	Spectrogram 1	1	1168	2060	0.2_BB_no.am_no.harm.wav_56	0.2_BB_no.am_no.harm.wav_56-237
55.0553514739229	55.2553741496599	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	55.0553514739229	238	Spectrogram 1	1	5895	6947	0.2_BB_no.am_no.harm.wav_57	0.2_BB_no.am_no.harm.wav_57-238
55.3053741496599	55.5053968253968	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	55.3053741496599	239	Spectrogram 1	1	1380	2136	0.2_BB_no.am_no.harm.wav_58	0.2_BB_no.am_no.harm.wav_58-239
55.5553968253968	55.7554195011338	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	55.5553968253968	240	Spectrogram 1	1	7021	8197	0.2_BB_no.am_no.harm.wav_59	0.2_BB_no.am_no.harm.wav_59-240
55.8054195011338	56.0054421768707	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	55.8054195011338	241	Spectrogram 1	1	3466	4218	0.2_BB_no.am_no.harm.wav_60	0.2_BB_no.am_no.harm.wav_60-241
56.0554421768707	56.1554648526077	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	56.0554421768707	242	Spectrogram 1	1	8300	8700	0.1_pure.tone_am_no.harm.wav_1	0.1_pure.tone_am_no.harm.wav_1-242
56.2054648526077	56.3054875283447	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	56.2054648526077	243	Spectrogram 1	1	3300	3700	0.1_pure.tone_am_no.harm.wav_2	0.1_pure.tone_am_no.harm.wav_2-243
56.3554875283447	56.4555102040816	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	56.3554875283447	244	Spectrogram 1	1	800	1200	0.1_pure.tone_am_no.harm.wav_3	0.1_pure.tone_am_no.harm.wav_3-244
56.5055102040816	56.6055328798186	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	56.5055102040816	245	Spectrogram 1	1	6800	7200	0.1_pure.tone_am_no.harm.wav_4	0.1_pure.tone_am_no.harm.wav_4-245
56.6555328798186	56.7555555555556	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	56.6555328798186	246	Spectrogram 1	1	8800	9200	0.1_pure.tone_am_no.harm.wav_5	0.1_pure.tone_am_no.harm.wav_5-246
56.8055555555556	56.9055782312925	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	56.8055555555556	247	Spectrogram 1	1	4300	4700	0.1_pure.tone_am_no.harm.wav_6	0.1_pure.tone_am_no.harm.wav_6-247
56.9555782312925	57.0556009070295	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	56.9555782312925	248	Spectrogram 1	1	2300	2700	0.1_pure.tone_am_no.harm.wav_7	0.1_pure.tone_am_no.harm.wav_7-248
57.1056009070295	57.2056235827664	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	57.1056009070295	249	Spectrogram 1	1	9300	9700	0.1_pure.tone_am_no.harm.wav_8	0.1_pure.tone_am_no.harm.wav_8-249
57.2556235827664	57.3556462585034	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	57.2556235827664	250	Spectrogram 1	1	2300	2700	0.1_pure.tone_am_no.harm.wav_9	0.1_pure.tone_am_no.harm.wav_9-250
57.4056462585034	57.5056689342404	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	57.4056462585034	251	Spectrogram 1	1	5800	6200	0.1_pure.tone_am_no.harm.wav_10	0.1_pure.tone_am_no.harm.wav_10-251
57.5556689342404	57.6556916099773	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	57.5556689342404	252	Spectrogram 1	1	1300	1700	0.1_pure.tone_am_no.harm.wav_11	0.1_pure.tone_am_no.harm.wav_11-252
57.7056916099773	57.8057142857143	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	57.7056916099773	253	Spectrogram 1	1	9800	10200	0.1_pure.tone_am_no.harm.wav_12	0.1_pure.tone_am_no.harm.wav_12-253
57.8557142857143	57.9557369614512	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	57.8557142857143	254	Spectrogram 1	1	7800	8200	0.1_pure.tone_am_no.harm.wav_13	0.1_pure.tone_am_no.harm.wav_13-254
58.0057369614512	58.1057596371882	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	58.0057369614512	255	Spectrogram 1	1	300	700	0.1_pure.tone_am_no.harm.wav_14	0.1_pure.tone_am_no.harm.wav_14-255
58.1557596371882	58.2557823129252	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	58.1557596371882	256	Spectrogram 1	1	5300	5700	0.1_pure.tone_am_no.harm.wav_15	0.1_pure.tone_am_no.harm.wav_15-256
58.3057823129252	58.4058049886621	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	58.3057823129252	257	Spectrogram 1	1	9800	10200	0.1_pure.tone_am_no.harm.wav_16	0.1_pure.tone_am_no.harm.wav_16-257
58.4558049886621	58.5558276643991	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	58.4558049886621	258	Spectrogram 1	1	1300	1700	0.1_pure.tone_am_no.harm.wav_17	0.1_pure.tone_am_no.harm.wav_17-258
58.6058276643991	58.7058503401361	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	58.6058276643991	259	Spectrogram 1	1	800	1200	0.1_pure.tone_am_no.harm.wav_18	0.1_pure.tone_am_no.harm.wav_18-259
58.7558503401361	58.855873015873	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	58.7558503401361	260	Spectrogram 1	1	5800	6200	0.1_pure.tone_am_no.harm.wav_19	0.1_pure.tone_am_no.harm.wav_19-260
58.905873015873	59.00589569161	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	58.905873015873	261	Spectrogram 1	1	4800	5200	0.1_pure.tone_am_no.harm.wav_20	0.1_pure.tone_am_no.harm.wav_20-261
59.05589569161	59.1559183673469	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	59.05589569161	262	Spectrogram 1	1	2800	3200	0.1_pure.tone_am_no.harm.wav_21	0.1_pure.tone_am_no.harm.wav_21-262
59.2059183673469	59.3059410430839	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	59.2059183673469	263	Spectrogram 1	1	300	700	0.1_pure.tone_am_no.harm.wav_22	0.1_pure.tone_am_no.harm.wav_22-263
59.3559410430839	59.4559637188209	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	59.3559410430839	264	Spectrogram 1	1	7300	7700	0.1_pure.tone_am_no.harm.wav_23	0.1_pure.tone_am_no.harm.wav_23-264
59.5059637188209	59.6059863945578	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	59.5059637188209	265	Spectrogram 1	1	4800	5200	0.1_pure.tone_am_no.harm.wav_24	0.1_pure.tone_am_no.harm.wav_24-265
59.6559863945578	59.7560090702948	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	59.6559863945578	266	Spectrogram 1	1	8300	8700	0.1_pure.tone_am_no.harm.wav_25	0.1_pure.tone_am_no.harm.wav_25-266
59.8060090702948	59.9060317460317	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	59.8060090702948	267	Spectrogram 1	1	5300	5700	0.1_pure.tone_am_no.harm.wav_26	0.1_pure.tone_am_no.harm.wav_26-267
59.9560317460317	60.0560544217687	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	59.9560317460317	268	Spectrogram 1	1	9300	9700	0.1_pure.tone_am_no.harm.wav_27	0.1_pure.tone_am_no.harm.wav_27-268
60.1060544217687	60.2060770975057	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	60.1060544217687	269	Spectrogram 1	1	3800	4200	0.1_pure.tone_am_no.harm.wav_28	0.1_pure.tone_am_no.harm.wav_28-269
60.2560770975057	60.3560997732426	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	60.2560770975057	270	Spectrogram 1	1	5300	5700	0.1_pure.tone_am_no.harm.wav_29	0.1_pure.tone_am_no.harm.wav_29-270
60.4060997732426	60.5061224489796	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	60.4060997732426	271	Spectrogram 1	1	4800	5200	0.1_pure.tone_am_no.harm.wav_30	0.1_pure.tone_am_no.harm.wav_30-271
60.5561224489796	60.6561451247166	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	60.5561224489796	272	Spectrogram 1	1	9300	9700	0.1_pure.tone_am_no.harm.wav_31	0.1_pure.tone_am_no.harm.wav_31-272
60.7061451247166	60.8061678004535	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	60.7061451247166	273	Spectrogram 1	1	3300	3700	0.1_pure.tone_am_no.harm.wav_32	0.1_pure.tone_am_no.harm.wav_32-273
60.8561678004535	60.9561904761905	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	60.8561678004535	274	Spectrogram 1	1	6800	7200	0.1_pure.tone_am_no.harm.wav_33	0.1_pure.tone_am_no.harm.wav_33-274
61.0061904761905	61.1062131519274	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	61.0061904761905	275	Spectrogram 1	1	7300	7700	0.1_pure.tone_am_no.harm.wav_34	0.1_pure.tone_am_no.harm.wav_34-275
61.1562131519274	61.2562358276644	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	61.1562131519274	276	Spectrogram 1	1	2800	3200	0.1_pure.tone_am_no.harm.wav_35	0.1_pure.tone_am_no.harm.wav_35-276
61.3062358276644	61.4062585034014	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	61.3062358276644	277	Spectrogram 1	1	800	1200	0.1_pure.tone_am_no.harm.wav_36	0.1_pure.tone_am_no.harm.wav_36-277
61.4562585034014	61.5562811791383	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	61.4562585034014	278	Spectrogram 1	1	2300	2700	0.1_pure.tone_am_no.harm.wav_37	0.1_pure.tone_am_no.harm.wav_37-278
61.6062811791383	61.7063038548753	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	61.6062811791383	279	Spectrogram 1	1	6800	7200	0.1_pure.tone_am_no.harm.wav_38	0.1_pure.tone_am_no.harm.wav_38-279
61.7563038548753	61.8563265306122	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	61.7563038548753	280	Spectrogram 1	1	300	700	0.1_pure.tone_am_no.harm.wav_39	0.1_pure.tone_am_no.harm.wav_39-280
61.9063265306122	62.0063492063492	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	61.9063265306122	281	Spectrogram 1	1	4300	4700	0.1_pure.tone_am_no.harm.wav_40	0.1_pure.tone_am_no.harm.wav_40-281
62.0563492063492	62.1563718820862	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	62.0563492063492	282	Spectrogram 1	1	6300	6700	0.1_pure.tone_am_no.harm.wav_41	0.1_pure.tone_am_no.harm.wav_41-282
62.2063718820862	62.3063945578231	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	62.2063718820862	283	Spectrogram 1	1	8300	8700	0.1_pure.tone_am_no.harm.wav_42	0.1_pure.tone_am_no.harm.wav_42-283
62.3563945578231	62.4564172335601	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	62.3563945578231	284	Spectrogram 1	1	6300	6700	0.1_pure.tone_am_no.harm.wav_43	0.1_pure.tone_am_no.harm.wav_43-284
62.5064172335601	62.6064399092971	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	62.5064172335601	285	Spectrogram 1	1	3300	3700	0.1_pure.tone_am_no.harm.wav_44	0.1_pure.tone_am_no.harm.wav_44-285
62.656439909297	62.756462585034	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	62.656439909297	286	Spectrogram 1	1	9800	10200	0.1_pure.tone_am_no.harm.wav_45	0.1_pure.tone_am_no.harm.wav_45-286
62.806462585034	62.906485260771	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	62.806462585034	287	Spectrogram 1	1	8800	9200	0.1_pure.tone_am_no.harm.wav_46	0.1_pure.tone_am_no.harm.wav_46-287
62.956485260771	63.0565079365079	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	62.956485260771	288	Spectrogram 1	1	7800	8200	0.1_pure.tone_am_no.harm.wav_47	0.1_pure.tone_am_no.harm.wav_47-288
63.1065079365079	63.2065306122449	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	63.1065079365079	289	Spectrogram 1	1	2800	3200	0.1_pure.tone_am_no.harm.wav_48	0.1_pure.tone_am_no.harm.wav_48-289
63.2565306122449	63.3565532879819	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	63.2565306122449	290	Spectrogram 1	1	1800	2200	0.1_pure.tone_am_no.harm.wav_49	0.1_pure.tone_am_no.harm.wav_49-290
63.4065532879819	63.5065759637188	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	63.4065532879819	291	Spectrogram 1	1	7800	8200	0.1_pure.tone_am_no.harm.wav_50	0.1_pure.tone_am_no.harm.wav_50-291
63.5565759637188	63.6565986394558	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	63.5565759637188	292	Spectrogram 1	1	1300	1700	0.1_pure.tone_am_no.harm.wav_51	0.1_pure.tone_am_no.harm.wav_51-292
63.7065986394558	63.8066213151927	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	63.7065986394558	293	Spectrogram 1	1	4300	4700	0.1_pure.tone_am_no.harm.wav_52	0.1_pure.tone_am_no.harm.wav_52-293
63.8566213151927	63.9566439909297	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	63.8566213151927	294	Spectrogram 1	1	8800	9200	0.1_pure.tone_am_no.harm.wav_53	0.1_pure.tone_am_no.harm.wav_53-294
64.0066439909297	64.1066666666667	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	64.0066439909297	295	Spectrogram 1	1	3800	4200	0.1_pure.tone_am_no.harm.wav_54	0.1_pure.tone_am_no.harm.wav_54-295
64.1566666666667	64.2566893424036	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	64.1566666666667	296	Spectrogram 1	1	5800	6200	0.1_pure.tone_am_no.harm.wav_55	0.1_pure.tone_am_no.harm.wav_55-296
64.3066893424036	64.4067120181406	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	64.3066893424036	297	Spectrogram 1	1	1800	2200	0.1_pure.tone_am_no.harm.wav_56	0.1_pure.tone_am_no.harm.wav_56-297
64.4567120181406	64.5567346938776	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	64.4567120181406	298	Spectrogram 1	1	6300	6700	0.1_pure.tone_am_no.harm.wav_57	0.1_pure.tone_am_no.harm.wav_57-298
64.6067346938776	64.7067573696145	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	64.6067346938776	299	Spectrogram 1	1	1800	2200	0.1_pure.tone_am_no.harm.wav_58	0.1_pure.tone_am_no.harm.wav_58-299
64.7567573696145	64.8567800453515	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	64.7567573696145	300	Spectrogram 1	1	7300	7700	0.1_pure.tone_am_no.harm.wav_59	0.1_pure.tone_am_no.harm.wav_59-300
64.9067800453515	65.0068027210884	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	64.9067800453515	301	Spectrogram 1	1	3800	4200	0.1_pure.tone_am_no.harm.wav_60	0.1_pure.tone_am_no.harm.wav_60-301
65.0568027210884	65.2568253968254	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	65.0568027210884	302	Spectrogram 1	1	8300	8700	0.2_pure.tone_no.am_no.harm.wav_1	0.2_pure.tone_no.am_no.harm.wav_1-302
65.3068253968254	65.5068480725624	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	65.3068253968254	303	Spectrogram 1	1	3300	3700	0.2_pure.tone_no.am_no.harm.wav_2	0.2_pure.tone_no.am_no.harm.wav_2-303
65.5568480725624	65.7568707482993	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	65.5568480725624	304	Spectrogram 1	1	800	1200	0.2_pure.tone_no.am_no.harm.wav_3	0.2_pure.tone_no.am_no.harm.wav_3-304
65.8068707482993	66.0068934240363	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	65.8068707482993	305	Spectrogram 1	1	6800	7200	0.2_pure.tone_no.am_no.harm.wav_4	0.2_pure.tone_no.am_no.harm.wav_4-305
66.0568934240363	66.2569160997732	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	66.0568934240363	306	Spectrogram 1	1	8800	9200	0.2_pure.tone_no.am_no.harm.wav_5	0.2_pure.tone_no.am_no.harm.wav_5-306
66.3069160997732	66.5069387755102	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	66.3069160997732	307	Spectrogram 1	1	4300	4700	0.2_pure.tone_no.am_no.harm.wav_6	0.2_pure.tone_no.am_no.harm.wav_6-307
66.5569387755102	66.7569614512472	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	66.5569387755102	308	Spectrogram 1	1	2300	2700	0.2_pure.tone_no.am_no.harm.wav_7	0.2_pure.tone_no.am_no.harm.wav_7-308
